released,genre,director,nota_imdb
2007,"Terror, Thriller",Ernie Barbarash,4.9
2007,"Terror, Thriller",Franck Khalfoun,5.9
2007,"Terror, Thriller",George Bessudo,4.1
2007,"Terror, Thriller",Mariano Peralta,4.1
2007,"Terror, Thriller",Martin Weisz,5.1
2007,"Terror, Thriller",Mary Lambert,3.5
2007,"Terror, Thriller",Maurice Devereaux,6
2007,"Terror, Thriller",Michael Winnick,4.9
2007,"Terror, Thriller",Nimr�d Antal,6.2
2007,"Terror, Thriller",Pablo Proenza,4.8
2007,"Terror, Thriller",Patricia Harrington,3.9
2007,"Terror, Thriller",Peter Burger,5.1
2007,"Terror, Thriller",Sean Tretta,4.6
2007,"Terror, Thriller",Serge Rodnunsky,3.3
2007,"Terror, Thriller",Stephen Hopkins,5.7
2007,"Terror, Thriller",Terra Shin,6.4
2007,"Terror, Thriller",Thom Eberhardt,5.6
2007,"Terror, Thriller",Tim Brown,4.1
2007,"Terror, Thriller","Tomm Coker, David Elliot",4.6
2007,"Terror, Thriller",Tony Giglio,5.3
2007,"Terror, Thriller",Tony Krantz,5.3
2007,"Terror, Thriller",V�ctor Garc�a,4.6
2007,"Terror, Thriller",Xavier Gens,6.3
2007,Thriller,Dan Reed,5.6
2007,Thriller,"Hasnain Hyderabadwala, Raksha Mistry",4
2007,Thriller,Johannes Grieser,5.9
2007,Thriller,Marco Martani,6
2007,Thriller,Quentin Tarantino,7.1
2007,Thriller,Rona Mark,5.8
2007,"Thriller, Drama",Chris Solimine,5.3
2007,Not Stated,Benedek Fliegauf,6.9
2007,Not Stated,Félix Viscarret,6.5
2007,Not Stated,Hiner Saleem,6.9
2007,Not Stated,Jaime Marques,6.2
2007,Not Stated,Jos� Luis Sep�lveda,6.6
2007,Not Stated,Martin Perreault,6.4
2007,Not Stated,Ryan Trecartin,7.6
2007,Not Stated,Yun-su Chong,6.4
2008,Ação,Benny Chan,6.7
2008,Ação,Fumihiko Sori,6.7
2008,Ação,Joe Ma,5.1
2008,Ação,"Kenta Fukasaku, Mamoru Oshii, Minoru Tahara, Takanori Tsujimoto",5.6
2008,Ação,Miguel Courtois,3.9
2008,Ação,Mikhail Porechenkov,3.5
2008,Ação,Oleg Pogodin,6.2
2008,Ação,Philip Spink,4.9
2008,Ação,"Tony Jaa, Panna Rittikrai",6.2
2008,"Ação, Aventura",Marc Forster,6.7
2008,"Ação, Aventura",Mark Atkins,2.8
2008,"Ação, Aventura",Rocco DeVilliers,6.9
2008,"Ação, Aventura",Rocco DeVilliers,6.9
2008,"Ação, Aventura",Steven Spielberg,6.2
2008,"Ação, Aventura, Biografia",Ashutosh GoGuerraiker,7.6
2008,"Ação, Aventura, Biografia",Nikolai M�llersch�n,6.3
2008,"Ação, Aventura, Comédia",Andy Tennant,5.6
2008,"Ação, Aventura, Comédia",Jee-woon Kim,7.3
2008,"Ação, Aventura, Comédia",Jonathan Frakes,6.5
2008,"Ação, Aventura, Comédia",Kyun-dong Yeo,6.2
2008,"Ação, Aventura, Comédia",Marius Balchunas,3.3
2008,"Ação, Aventura, Comédia",Matt Vancil,7.5
2008,"Ação, Aventura, Comédia",Peter Segal,6.5
2008,"Ação, Aventura, Comédia",Yong-ki Jeong,6
2008,"Ação, Aventura, Crime",Jon Cassar,7.5
2008,"Ação, Aventura, Crime",Jon Cassar,7.5
2008,"Ação, Aventura, Crime",Olivier Megaton,6.1
2008,"Ação, Aventura, Crime",Shimako Sato,6.8
2008,"Ação, Aventura, Drama","Craig R, Baxley",5.7
2008,"Ação, Aventura, Drama",Daniel Alfredson,6.2
2008,"Ação, Aventura, Drama",Goldie Behl,2.2
2008,"Ação, Aventura, Drama",Harry Baweja,2.7
2008,"Ação, Aventura, Drama",John Woo,7.4
2008,"Ação, Aventura, Drama",Mark Atkins,3.8
2008,"Ação, Aventura, Drama",Martin Wood,7.6
2008,"Ação, Aventura, Drama",Nobuo Mizuta,5.8
2008,"Ação, Aventura, Drama",Peter Flinth,6.5
2008,"Ação, Aventura, Drama","Robert C, Cooper",7.4
2008,"Ação, Aventura, Drama",Roland Emmerich,5.1
2008,"Ação, Aventura, Família",Andrew Adamson,6.6
2008,"Ação, Aventura, Família",Eric Brevig,5.8
2008,"Ação, Aventura, Família",Eric Brevig,5.8
2008,"Ação, Aventura, Fantasia",Guillermo del Toro,7
2008,"Ação, Aventura, Fantasia",Rob Cohen,5.2
2008,"Ação, Aventura, Fantasia",Rob Minkoff,6.6
2008,"Ação, Aventura, Fantasia",Russell Mulcahy,3.8
2008,"Ação, Aventura, História",Igor Kalyonov,5
2008,"Ação, Aventura, Sci-Fi","C, Thomas Howell",2.1
2008,"Ação, Aventura, Sci-Fi",Doug Liman,6.1
2008,"Ação, Aventura, Sci-Fi",EdGuerrad Neumeier,4.4
2008,"Ação, Aventura, Sci-Fi",Griff Furst,2.4
2008,"Ação, Aventura, Sci-Fi",HoGuerrad McCain,6.3
2008,"Ação, Aventura, Sci-Fi",Jon Favreau,7.9
2008,"Ação, Aventura, Sci-Fi",Louis Leterrier,6.9
2008,"Ação, Aventura, Sci-Fi",Mathieu Kassovitz,5.6
2008,"Ação, Aventura, Sci-Fi",Uwe Boll,3.1
2008,"Ação, Aventura, Terror",Simon Hunter,5.2
2008,"Ação, Aventura, Thriller",J�r�me Salle,6.5
2008,"Ação, Aventura, Western",Lance Doty,6
2008,"Ação, Biografia, Crime",Jean-François Richet,7.5
2008,"Ação, Biografia, Crime",Jean-François Richet,7.5
2008,"Ação, Biografia, Crime",Jean-François Richet,7.6
2008,"Ação, Biografia, Crime",Nicolas Winding Refn,7.1
2008,"Ação, Biografia, Crime",Robert Luketic,6.8
2008,"Ação, Biografia, Crime",Uli Edel,7.4
2008,"Ação, Biografia, Drama","Joachim R�nning, Espen Sandberg",7.3
2008,"Ação, Biografia, Drama",Wilson Yip,8.1
2008,"Ação, Comédia",Ben Stiller,7
2008,"Ação, Comédia",David Presley,3.5
2008,"Ação, Comédia",Dennis Dugan,5.5
2008,"Ação, Comédia",Sheng Ding,6.1
2008,"Ação, Comédia, Crime",Anees Bazmee,5.4
2008,"Ação, Comédia, Crime",David Gordon Green,7
2008,"Ação, Comédia, Crime",Jaideep Sen,4.1
2008,"Ação, Comédia, Crime","Jesse V, Johnson",4.6
2008,"Ação, Comédia, Crime",Sreenu Vaitla,6.6
2008,"Ação, Comédia, Crime",Vijay Krishna Acharya,3.8
2008,"Ação, Comédia, Drama",Shion Sono,8.1
2008,"Ação, Comédia, Drama",Trivikram Srinivas,7.2
2008,"Ação, Comédia, Fantasia",Justin Timpane,3.1
2008,"Ação, Comédia, Romance",Jae-young Kwak,7
2008,"Ação, Comédia, Sci-Fi",Aris Kaplanidis,5.5
2008,"Ação, Comédia, Sci-Fi",Craig Mazin,4.5
2008,"Ação, Comédia, Sci-Fi",Gil Junger,5
2008,"Ação, Comédia, Terror",John Gulager,5.2
2008,"Ação, Comédia, Terror",Noboru Iguchi,6
2008,"Ação, Comédia, Terror",Roy Knyrim,2.6
2008,"Ação, Comédia, Thriller",Joshua Seftel,5.7
2008,"Ação, Comédia, Thriller",Joshua Seftel,5.7
2008,"Ação, Crime","Kwon-tae Ahn, Kyung-Taek Kwak",6.2
2008,"Ação, Crime",Sang-gi Lee,6.6
2008,"Ação, Crime","W, Axel Foley, Mike Hull",3.8
2008,"Ação, Crime, Drama","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",6.6
2008,"Ação, Crime, Drama",Adrian Vitoria,6
2008,"Ação, Crime, Drama",Alan Pao,4.6
2008,"Ação, Crime, Drama",Brian Smrz,5.7
2008,"Ação, Crime, Drama",Christopher Nolan,9
2008,"Ação, Crime, Drama",David Ayer,6.8
2008,"Ação, Crime, Drama",Dennis Law,5.8
2008,"Ação, Crime, Drama",Geo Santini,5.7
2008,"Ação, Crime, Drama",Jeff King,4
2008,"Ação, Crime, Drama",Jeffrey Nachmanoff,7
2008,"Ação, Crime, Drama",John Herzfeld,4.3
2008,"Ação, Crime, Drama",John Moore,5.4
2008,"Ação, Crime, Drama",Jon Avnet,6
2008,"Ação, Crime, Drama",Lexi Alexander,6
2008,"Ação, Crime, Drama",Nick Vallelonga,5
2008,"Ação, Crime, Drama",Olivier Van Hoofstadt,5.8
2008,"Ação, Crime, Drama",Pete Travis,6.6
2008,"Ação, Crime, Drama",Rajkumar Santoshi,6.3
2008,"Ação, Crime, Drama",Ralph Ziman,7.8
2008,"Ação, Crime, Drama",Ram Gopal Varma,6.8
2008,"Ação, Crime, Drama",Roel Rein�,5.4
2008,"Ação, Crime, Drama",Spike Lee,6
2008,"Ação, Crime, Fantasia",Frank Miller,4.8
2008,"Ação, Crime, Fantasia",Timur Bekmambetov,6.7
2008,"Ação, Crime, Mistério",Marcelo Galv�o,5.4
2008,"Ação, Crime, Mistério",Sacha Bennett,5.2
2008,"Ação, Crime, Thriller",Guy Ritchie,7.3
2008,"Ação, Crime, Thriller",Isaac Florentine,5.7
2008,"Ação, Crime, Thriller","Oxide Pang Chun, Danny Pang",5.4
2008,"Ação, Crime, Thriller",Thomas Jahn,4.2
2008,"Ação, Drama",Aleksey Uchitel,6.2
2008,"Ação, Drama",Fred Olen Ray,2.1
2008,"Ação, Drama",Hun Jang,7.3
2008,"Ação, Drama",Omar Shargawi,6.9
2008,"Ação, Drama",Omar Shargawi,6.9
2008,"Ação, Drama",Prachya Pinkaew,7
2008,"Ação, Drama, Esporte",Jeff Wadlow,6.6
2008,"Ação, Drama, Família",Antony Szeto,6
2008,"Ação, Drama, Fantasia",Andrey Malyukov,7.1
2008,"Ação, Drama, Guerra",Uwe Boll,4.7
2008,"Ação, Drama, História",Daniel Lee,6.2
2008,"Ação, Drama, História",EdGuerrad Zwick,7.2
2008,"Ação, Drama, Mistério","A,R, Murugadoss",7.3
2008,"Ação, Drama, Mistério",Adam Marcus,4.6
2008,"Ação, Drama, Mistério",Thomas Vincent,6.1
2008,"Ação, Drama, Musical",Satish Kaushik,2.1
2008,"Ação, Drama, Romance","M, Sasikumar",7.7
2008,"Ação, Drama, Romance",Siu-Tung Ching,5.8
2008,"Ação, Drama, Terror","James A, Contner",3.5
2008,"Ação, Drama, Thriller",Aleksandr Melnik,6.8
2008,"Ação, Drama, Thriller","Gordon Chan, Andy Wing-Keung Chin, Danny Ko",6.4
2008,"Ação, Drama, Thriller",Keith Samples,5.7
2008,"Ação, Drama, Thriller",Larry Bishop,5.1
2008,"Ação, Drama, Thriller",Ridley Scott,7.1
2008,"Ação, Drama, Thriller",Ridley Scott,7.1
2008,"Ação, Drama, Thriller",Steven Dieveney,4.3
2008,"Ação, Drama, Western",Glen Pitre,5
2008,"Ação, Esporte, Thriller",Axel Sand,5.1
2008,"Ação, Família, Esporte","Andy Wachowski, Lana Wachowski",6.1
2008,"Ação, Fantasia",Peter Berg,6.4
2008,"Ação, Fantasia, Thriller",Roman Prygunov,4.1
2008,"Ação, Mistério, Thriller","D,J, Caruso",6.6
2008,"Ação, Romance",Bhaskar,7
2008,"Ação, Sci-Fi, Thriller",Neil Marshall,6
2008,"Ação, Sci-Fi, Thriller","Paul W,S, Anderson",6.4
2008,"Ação, Terror",Steve Miner,4.5
2008,"Ação, Terror",Tak Sakaguchi,5.6
2008,"Ação, Terror",Y�hei Fukuda,4.9
2008,"Ação, Terror, Sci-Fi",Amir Valinia,2.4
2008,"Ação, Terror, Sci-Fi",Ben Rock,5.6
2008,"Ação, Terror, Sci-Fi","Don E, FauntLeRoy",2.7
2008,"Ação, Terror, Sci-Fi","Don E, FauntLeRoy",2.7
2008,"Ação, Terror, Sci-Fi",Yoshihiro Nishimura,6
2008,"Ação, Terror, Thriller",Erik Estenberg,2.2
2008,"Ação, Terror, Thriller",Giovanni Rodriguez,3.7
2008,"Ação, Terror, Thriller",James Isaac,4.8
2008,"Ação, Terror, Thriller",Marty Weiss,4.9
2008,"Ação, Thriller",Dante Lam,6.9
2008,"Ação, Thriller",John Lyde,4.5
2008,"Ação, Thriller",Josef Rusnak,4.2
2008,"Ação, Thriller",Justin Rhodes,4.6
2008,"Ação, Thriller",Pierre Morel,7.9
2008,"Ação, Thriller","Wu Jing, Chung Chi Li",6.2
2008,"Ação, Thriller","Wu Jing, Chung Chi Li",6.2
2008,"Ação, Thriller, Guerra",Sylvester Stallone,7.1
2008,"Adulto, Fantasia",Akira Hirose,4.3
2008,Animação,K�bun Shizuno,6.8
2008,Animação,K�bun Shizuno,7.5
2008,Animação,"Masahiro Maeda, K�ji Morimoto, Kazuto Nakazawa, Shinya Ohara, Tatsuyuki Tanaka",7.2
2008,Animação,Noriyuki Abe,7.3
2008,"Animação, Ação, Aventura",Dave Bullock,7.1
2008,"Animação, Ação, Aventura",Dave Filoni,5.8
2008,"Animação, Ação, Aventura",Dwayne Carey-Hill,7.3
2008,"Animação, Ação, Aventura","Eric Darnell, Tom McGrath",6.7
2008,"Animação, Ação, Aventura","Mark Osborne, John Stevenson",7.6
2008,"Animação, Ação, Aventura","Raul Garcia, Manuel Sicilia",5.5
2008,"Animação, Ação, Aventura","Thorbj�rn Christoffersen, Craig Frank",5.7
2008,"Animação, Ação, Aventura",Will Meugniot,4.9
2008,"Animação, Ação, Comédia",Frank Sudol,4.4
2008,"Animação, Ação, Comédia",Hiroyuki Imaishi,7.7
2008,"Animação, Ação, Comédia",Peter Avanzino,7.3
2008,"Animação, Ação, Comédia",Tetsur� Amino,7
2008,"Animação, Ação, Crime",Mamoru Oshii,8
2008,"Animação, Ação, Crime",Mitsuru Obunai,7.4
2008,"Animação, Ação, Crime",Takaaki Hirao,8
2008,"Animação, Ação, Crime",Takayuki Hirao,7.3
2008,"Animação, Ação, Crime","Yasuhiro Aoki, Y�ichir� Hayashi, Futoshi Higashide, Toshiyuki Kubooka, Hiroshi Morioka, Jong-Sik Nam, Shoujirou Nishimi",6.9
2008,"Animação, Ação, Drama",Takahiro Miura,7
2008,"Animação, Ação, Família","Jay Oliva, Gary Hartle",6.4
2008,"Animação, Ação, Terror",Makoto Kamiya,6.6
2008,"Animação, Aventura, Comédia",Brian Roberts,7.2
2008,"Animação, Aventura, Comédia","Byron HoGuerrad, Chris Williams",6.9
2008,"Animação, Aventura, Comédia","Jimmy HayGuerrad, Steve Martino",6.9
2008,"Animação, Aventura, Comédia",Kirk De Micco,4.5
2008,"Animação, Aventura, Comédia","Marc F, Adler, Jason Maurer",4.4
2008,"Animação, Aventura, Comédia","Matthew O'Callaghan, Todd Wilderman",5.6
2008,"Animação, Aventura, Comédia",Mike Nawrocki,5.7
2008,"Animação, Aventura, Comédia","Reinhard Klooss, Holger Tappe",4.8
2008,"Animação, Aventura, Drama",Mamoru Oshii,6.8
2008,"Animação, Aventura, Família",Andrew Stanton,8.4
2008,"Animação, Aventura, Família",Ben Stassen,4.6
2008,"Animação, Aventura, Família",Bradley Raymond,6.9
2008,"Animação, Aventura, Família","Guillaume Ivernel, Arthur Qwak",6.6
2008,"Animação, Aventura, Família","Guillaume Ivernel, Arthur Qwak",6.6
2008,"Animação, Aventura, Família",Kunihiko Yuyama,6.3
2008,"Animação, Aventura, Família","Michael Hegner, Kari Juusonen",6.2
2008,"Animação, Aventura, Família",Miquel Pujol,6.2
2008,"Animação, Biografia, Drama",Ari Folman,8
2008,"Animação, Comédia",Gabor Csupo,6
2008,"Animação, Comédia, Drama",Bill Plympton,7
2008,"Animação, Comédia, Família",Anthony Leondis,6.1
2008,"Animação, Comédia, Família","Mark A,Z, Dipp�, Eondeok Han",4.4
2008,"Animação, Comédia, Família",Thomas Borch Nielsen,4.8
2008,"Animação, Comédia, Fantasia",Joe Sichta,6.5
2008,"Animação, Comédia, Fantasia",Nina Paley,7.7
2008,"Animação, Comédia, Fantasia",Trey Parker,8.6
2008,"Animação, Comédia, Sci-Fi",Bernie Denk,5.3
2008,"Animação, Curta","Adam Foulkes, Alan Smith",7
2008,"Animação, Curta",Fabrice Joubert,7.1
2008,"Animação, Curta","Galen T, Chu, Karen Disher",6.7
2008,"Animação, Curta",Jean-François L�vesque,7
2008,"Animação, Curta",J�r�my Clapin,8.2
2008,"Animação, Curta, Ação",Raman Hui,7.2
2008,"Animação, Curta, Ação",Yoshihiro Ueda,7.7
2008,"Animação, Curta, Aventura",Angus MacLane,7.8
2008,"Animação, Curta, Comédia",Don Hertzfeldt,8.1
2008,"Animação, Curta, Comédia",Doug Sweetland,8.5
2008,"Animação, Curta, Comédia",Nick Park,7.6
2008,"Animação, Curta, Comédia",Nicky Phelan,6.4
2008,"Animação, Curta, Comédia",Not Stated,6.6
2008,"Animação, Curta, Comédia",Sacha Goedegebure,6.7
2008,"Animação, Curta, Comédia",Santiago Bou Grasso,8.1
2008,"Animação, Curta, Drama",Kunio Kato,8.3
2008,"Animação, Curta, Terror",Joaquin Baldwin,7.4
2008,"Animação, Drama",Tatia Rosenthal,6.7
2008,"Animação, Drama, Família",Peggy Holmes,6.5
2008,"Animação, Drama, Fantasia",James Savoca,4.9
2008,"Animação, Família","HoGuerrad E, Baker, Arish Fyzee",5.4
2008,"Animação, Família","HoGuerrad E, Baker, Arish Fyzee",5.5
2008,"Animação, Família",Jacques-R�my Girerd,6.6
2008,"Animação, Família",William Lau,6.3
2008,"Animação, Família, Fantasia",Conrad Helten,5.7
2008,"Animação, Família, Fantasia",Hayao Miyazaki,7.7
2008,"Animação, Família, Musical",Gino Nichele,6.1
2008,"Animação, Terror",John Bergin,6.3
2008,"Animação, Terror, Sci-Fi",Chuck Patton,6.3
2008,Aventura,Pieter Verhoeff,5.8
2008,Aventura,Thomas Whelan,6.5
2008,"Aventura, Animação, Comédia","Sam Fell, Robert Stevenhagen",6.1
2008,"Aventura, Comédia",Fred Wolf,5.3
2008,"Aventura, Comédia","Jon Hurwitz, Hayden Schlossberg",6.7
2008,"Aventura, Comédia",Mark Steilen,4.3
2008,"Aventura, Comédia, Drama",Aaron Woodley,5.5
2008,"Aventura, Comédia, Drama",Gregory Mackenzie,6.1
2008,"Aventura, Comédia, Drama",Mark Blutman,4.8
2008,"Aventura, Comédia, Drama",Raja Gosnell,3.7
2008,"Aventura, Comédia, Drama",Rawson Marshall Thurber,5.4
2008,"Aventura, Comédia, Drama",Rian Johnson,6.9
2008,"Aventura, Comédia, Drama",Roger Kumble,4.2
2008,"Aventura, Comédia, Drama",Steve Miner,4.2
2008,"Aventura, Comédia, Família",Brian Robbins,4.9
2008,"Aventura, Comédia, Família","Frédéric Forestier, Thomas Langmann",5
2008,"Aventura, Comédia, Família","Jennifer Flackett, Mark Levin",6
2008,"Aventura, Comédia, Fantasia",Nicol�s López,2.5
2008,"Aventura, Comédia, Fantasia",Tom Gustafson,7
2008,"Aventura, Comédia, Romance",Sean Anders,6.6
2008,"Aventura, Comédia, Sci-Fi","Lev L, Spiro",6.1
2008,"Aventura, Crime, Drama",Charles Martin Smith,6.8
2008,"Aventura, Drama",Michael McGowan,7.1
2008,"Aventura, Drama, Fantasia",Luc Picard,6.6
2008,"Aventura, Drama, Fantasia",Pitof,4.4
2008,"Aventura, Drama, Fantasia",Pitof,4.4
2008,"Aventura, Drama, História",Philipp St�lzl,7.4
2008,"Aventura, Drama, Romance",Baz Luhrmann,6.6
2008,"Aventura, Família",John Murlowski,2.7
2008,"Aventura, Família",Robert Vince,5.4
2008,"Aventura, Família, Fantasia",Gabor Csupo,6.2
2008,"Aventura, Família, Fantasia",Gil Kenan,6.5
2008,"Aventura, Família, Fantasia",Iain Softley,6.1
2008,"Aventura, Família, Fantasia",Mark Waters,6.6
2008,"Aventura, Família, Fantasia",Nicolas Bary,5.9
2008,"Aventura, Fantasia, Mistério",Yukihiko Tsutsumi,6.7
2008,"Aventura, Fantasia, Terror",Nick Everhart,1.7
2008,"Aventura, História",Not Stated,6.9
2008,"Aventura, Terror, Sci-Fi",Matt Reeves,7.1
2008,Biografia,Diane Kurys,6.2
2008,"Biografia, Comédia, Drama",Fred Durst,5.1
2008,"Biografia, Crime, Drama","Jon S, Baird",6.5
2008,"Biografia, Crime, Drama",Michael Feifer,4
2008,"Biografia, Drama",Anthony Fabian,6.9
2008,"Biografia, Drama",Dan Ireland,7
2008,"Biografia, Drama",Jan Troell,7.5
2008,"Biografia, Drama",Jeremy Lovering,7.2
2008,"Biografia, Drama",Marc Abraham,7
2008,"Biografia, Drama",Martin Provost,7.4
2008,"Biografia, Drama",Michael Campus,6.5
2008,"Biografia, Drama",Niall MacCormick,7.1
2008,"Biografia, Drama",Olaf de Fleur Johannesson,6
2008,"Biografia, Drama",Paolo Sorrentino,7.3
2008,"Biografia, Drama",Paolo Sorrentino,7.3
2008,"Biografia, Drama",Steve McQueen,7.6
2008,"Biografia, Drama, Esporte",Gary Fleder,7.3
2008,"Biografia, Drama, Esporte",Robert Townsend,5.6
2008,"Biografia, Drama, Esporte",Tom McLoughlin,6.1
2008,"Biografia, Drama, Fantasia",Juraj Jakubisko,6
2008,"Biografia, Drama, História",Andrey Kravchuk,6.9
2008,"Biografia, Drama, História",Antoine de Caunes,5.6
2008,"Biografia, Drama, História",Darnell Martin,7
2008,"Biografia, Drama, História",Gus Van Sant,7.6
2008,"Biografia, Drama, História",Justin Chadwick,6.7
